T2;evolutionModels/WeatherStation/WeatherStationv1_ctwedge_enum.ctw;12;14.0;evolutionModels/WeatherStation/WeatherStationv2_ctwedge_enum.ctw;17;12.0;96.0;1.0;1;25.464191;
T2Reduced;evolutionModels/WeatherStation/WeatherStationv1_ctwedge_enum.ctw;12;14.0;evolutionModels/WeatherStation/WeatherStationv2_ctwedge_enum.ctw;15;21.0;76.0;1.0;1;21.652422;
T1;evolutionModels/ERP/ERP_SPL_s1_ctwedge_enum.ctw;23;61.0;evolutionModels/ERP/ERP_SPL_s2_ctwedge_enum.ctw;30;605.0;770.0;0.82706994;1;28.215466;
T1Reduced;evolutionModels/ERP/ERP_SPL_s1_ctwedge_enum.ctw;16;140.0;evolutionModels/ERP/ERP_SPL_s2_ctwedge_enum.ctw;23;820.0;674.0;0.822487;1;33.333336;
T2;evolutionModels/ERP/ERP_SPL_s1_ctwedge_enum.ctw;16;140.0;evolutionModels/ERP/ERP_SPL_s2_ctwedge_enum.ctw;24;205.0;704.0;0.8310419;1;33.846153;
T2Reduced;evolutionModels/ERP/ERP_SPL_s1_ctwedge_enum.ctw;16;140.0;evolutionModels/ERP/ERP_SPL_s2_ctwedge_enum.ctw;20;340.0;519.0;0.8261534;1;28.084415;
T1;evolutionModels/HelpSystem/HelpSystem1_ctwedge_enum.ctw;19;10.0;evolutionModels/HelpSystem/HelpSystem2_ctwedge_enum.ctw;16;9.0;122.0;1.0;1;29.256594;
T1Reduced;evolutionModels/HelpSystem/HelpSystem1_ctwedge_enum.ctw;18;18.0;evolutionModels/HelpSystem/HelpSystem2_ctwedge_enum.ctw;16;17.0;113.0;1.0;1;27.832512;
T2;evolutionModels/HelpSystem/HelpSystem1_ctwedge_enum.ctw;18;18.0;evolutionModels/HelpSystem/HelpSystem2_ctwedge_enum.ctw;16;17.0;111.0;1.0;1;27.339903;
T2Reduced;evolutionModels/HelpSystem/HelpSystem1_ctwedge_enum.ctw;18;18.0;evolutionModels/HelpSystem/HelpSystem2_ctwedge_enum.ctw;16;25.0;111.0;1.0;1;27.339903;
T1;evolutionModels/MobileMedia/MobileMediaV3_ctwedge_enum.ctw;2;1.0;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;2.0;54.0;0.36263737;1;69.230774;
T1Reduced;evolutionModels/MobileMedia/MobileMediaV3_ctwedge_enum.ctw;2;1.0;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;3.0;54.0;0.36263737;1;69.230774;
T2;evolutionModels/MobileMedia/MobileMediaV3_ctwedge_enum.ctw;2;1.0;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;3.0;54.0;0.36263737;1;69.230774;
T2Reduced;evolutionModels/MobileMedia/MobileMediaV3_ctwedge_enum.ctw;2;1.0;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;3.0;54.0;0.35714287;1;69.230774;
T1;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;2.0;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;2.0;34.0;0.3952381;1;23.287672;
T1Reduced;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;3.0;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;4.0;34.0;0.3904762;1;23.287672;
T2;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;3.0;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;4;5.0;4.0;0.3904762;1;3.4482758;
T2Reduced;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;3.0;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;4;6.0;4.0;0.3952381;1;3.4482758;
