OldFM;NewFM;Generator;Size;Time;NSpecificTests;NNotSpecificTests;Specificity;FaultDetection
ParkingAssistantv4.xml;ParkingAssistantv3.xml;MUTTESTGENERATOR;5;15.0;5;0;1.0;0.8545455
ParkingAssistantv4.xml;ParkingAssistantv3.xml;BDD_FMREDUCED;7;15.0;7;0;1.0;0.8545455
BCS1.xml;BCS2.xml;SPECIFICITY_FMREDUCED;15;35.0;0;15;0.0;0.9518072
BCS1.xml;BCS2.xml;ACTS;10;164.0;0;10;0.0;0.9518072
BCS1.xml;BCS2.xml;MUTTESTGENERATOR;11;84.0;0;11;0.0;0.952
BCS1.xml;BCS2.xml;BDD_FMREDUCED;15;31.0;0;15;0.0;0.9518072
MobileMediaV3.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;27.0;4;0;1.0;0.35911602
MobileMediaV3.xml;MobileMediaV4.xml;ACTS;4;114.0;4;0;1.0;0.35911602
MobileMediaV3.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;26.0;5;0;1.0;0.35911602
MobileMediaV3.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;24.0;4;0;1.0;0.35911602
MobileMediaV3.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;35.0;6;0;1.0;0.3923445
MobileMediaV3.xml;MobileMediaV5.xml;ACTS;6;204.0;6;0;1.0;0.3923445
MobileMediaV3.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;24.0;10;0;1.0;0.3923445
MobileMediaV3.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;19.0;6;0;1.0;0.3923445
MobileMediaV3.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;8;32.0;8;0;1.0;0.5214521
MobileMediaV3.xml;MobileMediaV6.xml;ACTS;8;290.0;8;0;1.0;0.5214521
MobileMediaV3.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;44.0;14;0;1.0;0.5214521
MobileMediaV3.xml;MobileMediaV6.xml;BDD_FMREDUCED;8;30.0;8;0;1.0;0.5214521
MobileMediaV3.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;11;78.0;11;0;1.0;0.6494024
MobileMediaV3.xml;MobileMediaV7.xml;ACTS;8;279.0;8;0;1.0;0.6494024
MobileMediaV3.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;89.0;26;0;1.0;0.6494024
MobileMediaV3.xml;MobileMediaV7.xml;BDD_FMREDUCED;11;73.0;11;0;1.0;0.6494024
MobileMediaV4.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;17.0;0;6;0.0;0.3923445
MobileMediaV4.xml;MobileMediaV5.xml;ACTS;6;111.0;0;6;0.0;0.3923445
MobileMediaV4.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;21.0;0;10;0.0;0.3923445
MobileMediaV4.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;17.0;0;6;0.0;0.3923445
MobileMediaV4.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;8;31.0;6;2;0.75;0.5214521
MobileMediaV4.xml;MobileMediaV6.xml;ACTS;8;177.0;3;5;0.375;0.5214521
MobileMediaV4.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;32.0;3;11;0.21428572;0.5214521
MobileMediaV4.xml;MobileMediaV6.xml;BDD_FMREDUCED;8;44.0;2;6;0.25;0.5214521
MobileMediaV4.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;11;120.0;11;0;1.0;0.6494024
MobileMediaV4.xml;MobileMediaV7.xml;ACTS;8;318.0;8;0;1.0;0.6494024
MobileMediaV4.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;86.0;26;0;1.0;0.6494024
MobileMediaV4.xml;MobileMediaV7.xml;BDD_FMREDUCED;11;67.0;11;0;1.0;0.6494024
MobileMediaV5.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;17.0;0;4;0.0;0.35911602
MobileMediaV5.xml;MobileMediaV4.xml;ACTS;4;67.0;0;4;0.0;0.35911602
MobileMediaV5.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;14.0;0;5;0.0;0.35911602
MobileMediaV5.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;13.0;0;4;0.0;0.35911602
MobileMediaV5.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;8;29.0;6;2;0.75;0.5214521
MobileMediaV5.xml;MobileMediaV6.xml;ACTS;8;161.0;3;5;0.375;0.5214521
MobileMediaV5.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;31.0;3;11;0.21428572;0.5214521
MobileMediaV5.xml;MobileMediaV6.xml;BDD_FMREDUCED;8;30.0;2;6;0.25;0.5214521
MobileMediaV5.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;11;66.0;11;0;1.0;0.6494024
MobileMediaV5.xml;MobileMediaV7.xml;ACTS;8;244.0;8;0;1.0;0.6494024
MobileMediaV5.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;71.0;26;0;1.0;0.6494024
MobileMediaV5.xml;MobileMediaV7.xml;BDD_FMREDUCED;11;66.0;11;0;1.0;0.6494024
MobileMediaV6.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;15.0;2;2;0.5;0.35911602
MobileMediaV6.xml;MobileMediaV4.xml;ACTS;4;69.0;2;2;0.5;0.35911602
MobileMediaV6.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;13.0;2;3;0.4;0.35911602
MobileMediaV6.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;14.0;2;2;0.5;0.35911602
MobileMediaV6.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;16.0;4;2;0.6666667;0.3923445
MobileMediaV6.xml;MobileMediaV5.xml;ACTS;6;99.0;3;3;0.5;0.3923445
MobileMediaV6.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;16.0;3;7;0.3;0.3923445
MobileMediaV6.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;16.0;2;4;0.33333334;0.3923445
MobileMediaV6.xml;MobileMediaV7.xml;SPECIFICITY_FMREDUCED;11;68.0;11;0;1.0;0.6494024
MobileMediaV6.xml;MobileMediaV7.xml;ACTS;8;243.0;8;0;1.0;0.6494024
MobileMediaV6.xml;MobileMediaV7.xml;MUTTESTGENERATOR;26;90.0;26;0;1.0;0.6494024
MobileMediaV6.xml;MobileMediaV7.xml;BDD_FMREDUCED;11;66.0;11;0;1.0;0.6494024
MobileMediaV7.xml;MobileMediaV4.xml;SPECIFICITY_FMREDUCED;4;18.0;4;0;1.0;0.35911602
MobileMediaV7.xml;MobileMediaV4.xml;ACTS;4;95.0;4;0;1.0;0.35911602
MobileMediaV7.xml;MobileMediaV4.xml;MUTTESTGENERATOR;5;24.0;5;0;1.0;0.35911602
MobileMediaV7.xml;MobileMediaV4.xml;BDD_FMREDUCED;4;16.0;4;0;1.0;0.35911602
MobileMediaV7.xml;MobileMediaV5.xml;SPECIFICITY_FMREDUCED;6;21.0;6;0;1.0;0.3923445
MobileMediaV7.xml;MobileMediaV5.xml;ACTS;6;108.0;6;0;1.0;0.3923445
MobileMediaV7.xml;MobileMediaV5.xml;MUTTESTGENERATOR;10;27.0;10;0;1.0;0.3923445
MobileMediaV7.xml;MobileMediaV5.xml;BDD_FMREDUCED;6;23.0;6;0;1.0;0.3923445
MobileMediaV7.xml;MobileMediaV6.xml;SPECIFICITY_FMREDUCED;8;39.0;8;0;1.0;0.5214521
MobileMediaV7.xml;MobileMediaV6.xml;ACTS;8;186.0;8;0;1.0;0.5214521
MobileMediaV7.xml;MobileMediaV6.xml;MUTTESTGENERATOR;14;31.0;14;0;1.0;0.5214521
MobileMediaV7.xml;MobileMediaV6.xml;BDD_FMREDUCED;8;28.0;8;0;1.0;0.5214521
PPUv1.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;8.0;0;6;0.0;0.7181818
PPUv1.xml;PPUv2.xml;ACTS;6;46.0;0;6;0.0;0.7181818
PPUv1.xml;PPUv2.xml;MUTTESTGENERATOR;4;8.0;0;4;0.0;0.7181818
PPUv1.xml;PPUv2.xml;BDD_FMREDUCED;6;9.0;0;6;0.0;0.7181818
PPUv1.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;7;8.0;0;7;0.0;0.7
PPUv1.xml;PPUv3.xml;ACTS;7;43.0;0;7;0.0;0.7
PPUv1.xml;PPUv3.xml;MUTTESTGENERATOR;7;9.0;0;7;0.0;0.7
PPUv1.xml;PPUv3.xml;BDD_FMREDUCED;7;8.0;0;7;0.0;0.7
PPUv1.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;9;14.0;0;9;0.0;0.75974023
PPUv1.xml;PPUv4.xml;ACTS;9;75.0;0;9;0.0;0.75974023
PPUv1.xml;PPUv4.xml;MUTTESTGENERATOR;10;20.0;0;10;0.0;0.75974023
PPUv1.xml;PPUv4.xml;BDD_FMREDUCED;9;14.0;0;9;0.0;0.75974023
PPUv1.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;12;45.0;0;12;0.0;0.9067164
PPUv1.xml;PPUv5.xml;ACTS;12;199.0;0;12;0.0;0.9067164
PPUv1.xml;PPUv5.xml;MUTTESTGENERATOR;5;50.0;0;5;0.0;0.9070632
PPUv1.xml;PPUv5.xml;BDD_FMREDUCED;12;54.0;0;12;0.0;0.9070632
PPUv1.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;36.0;0;12;0.0;0.90495867
PPUv1.xml;PPUv6.xml;ACTS;12;164.0;0;12;0.0;0.90495867
PPUv1.xml;PPUv6.xml;MUTTESTGENERATOR;4;33.0;0;4;0.0;0.9053498
PPUv1.xml;PPUv6.xml;BDD_FMREDUCED;12;37.0;0;12;0.0;0.90495867
PPUv1.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;17;42.0;12;5;0.7058824;0.9194139
PPUv1.xml;PPUv7.xml;ACTS;12;170.0;5;7;0.41666666;0.9194139
PPUv1.xml;PPUv7.xml;MUTTESTGENERATOR;6;51.0;4;2;0.6666667;0.9194139
PPUv1.xml;PPUv7.xml;BDD_FMREDUCED;16;39.0;11;5;0.6875;0.9194139
PPUv1.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;16;40.0;12;4;0.75;0.9130435
PPUv1.xml;PPUv8.xml;ACTS;12;182.0;7;5;0.5833333;0.9130435
PPUv1.xml;PPUv8.xml;MUTTESTGENERATOR;4;40.0;4;0;1.0;0.9130435
PPUv1.xml;PPUv8.xml;BDD_FMREDUCED;15;37.0;11;4;0.73333335;0.9133574
PPUv2.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;9;8.0;3;6;0.33333334;0.7
PPUv2.xml;PPUv3.xml;ACTS;7;45.0;1;6;0.14285715;0.7
PPUv2.xml;PPUv3.xml;MUTTESTGENERATOR;7;10.0;1;6;0.14285715;0.7
PPUv2.xml;PPUv3.xml;BDD_FMREDUCED;7;8.0;1;6;0.14285715;0.7
PPUv2.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;13;15.0;7;6;0.53846157;0.75974023
PPUv2.xml;PPUv4.xml;ACTS;9;79.0;2;7;0.22222222;0.75974023
PPUv2.xml;PPUv4.xml;MUTTESTGENERATOR;10;17.0;1;9;0.1;0.75974023
PPUv2.xml;PPUv4.xml;BDD_FMREDUCED;9;13.0;2;7;0.22222222;0.75974023
PPUv2.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;17;35.0;11;6;0.64705884;0.9067164
PPUv2.xml;PPUv5.xml;ACTS;12;222.0;4;8;0.33333334;0.9067164
PPUv2.xml;PPUv5.xml;MUTTESTGENERATOR;5;55.0;2;3;0.4;0.9067164
PPUv2.xml;PPUv5.xml;BDD_FMREDUCED;12;42.0;4;8;0.33333334;0.9067164
PPUv2.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;17;34.0;11;6;0.64705884;0.90495867
PPUv2.xml;PPUv6.xml;ACTS;12;225.0;4;8;0.33333334;0.9053498
PPUv2.xml;PPUv6.xml;MUTTESTGENERATOR;4;44.0;2;2;0.5;0.9053498
PPUv2.xml;PPUv6.xml;BDD_FMREDUCED;12;35.0;4;8;0.33333334;0.90495867
PPUv2.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;16;38.0;14;2;0.875;0.919708
PPUv2.xml;PPUv7.xml;ACTS;12;216.0;7;5;0.5833333;0.919708
PPUv2.xml;PPUv7.xml;MUTTESTGENERATOR;6;58.0;4;2;0.6666667;0.9194139
PPUv2.xml;PPUv7.xml;BDD_FMREDUCED;16;45.0;14;2;0.875;0.9194139
PPUv2.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;16;52.0;14;2;0.875;0.9130435
PPUv2.xml;PPUv8.xml;ACTS;12;211.0;9;3;0.75;0.9130435
PPUv2.xml;PPUv8.xml;MUTTESTGENERATOR;4;89.0;4;0;1.0;0.9130435
PPUv2.xml;PPUv8.xml;BDD_FMREDUCED;15;70.0;13;2;0.8666667;0.9130435
PPUv3.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;11.0;0;6;0.0;0.7181818
PPUv3.xml;PPUv2.xml;ACTS;6;79.0;0;6;0.0;0.7181818
PPUv3.xml;PPUv2.xml;MUTTESTGENERATOR;4;14.0;0;4;0.0;0.7181818
PPUv3.xml;PPUv2.xml;BDD_FMREDUCED;6;19.0;0;6;0.0;0.7181818
PPUv3.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;9;19.0;0;9;0.0;0.75974023
PPUv3.xml;PPUv4.xml;ACTS;9;89.0;0;9;0.0;0.75974023
PPUv3.xml;PPUv4.xml;MUTTESTGENERATOR;10;22.0;0;10;0.0;0.75974023
PPUv3.xml;PPUv4.xml;BDD_FMREDUCED;9;20.0;0;9;0.0;0.75974023
PPUv3.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;12;45.0;0;12;0.0;0.9067164
PPUv3.xml;PPUv5.xml;ACTS;12;308.0;0;12;0.0;0.9067164
PPUv3.xml;PPUv5.xml;MUTTESTGENERATOR;5;70.0;0;5;0.0;0.9070632
PPUv3.xml;PPUv5.xml;BDD_FMREDUCED;12;136.0;0;12;0.0;0.9067164
PPUv3.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;85.0;0;12;0.0;0.90495867
PPUv3.xml;PPUv6.xml;ACTS;12;293.0;0;12;0.0;0.90495867
PPUv3.xml;PPUv6.xml;MUTTESTGENERATOR;4;49.0;0;4;0.0;0.90495867
PPUv3.xml;PPUv6.xml;BDD_FMREDUCED;12;60.0;0;12;0.0;0.90495867
PPUv3.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;17;80.0;12;5;0.7058824;0.9194139
PPUv3.xml;PPUv7.xml;ACTS;12;301.0;5;7;0.41666666;0.919708
PPUv3.xml;PPUv7.xml;MUTTESTGENERATOR;6;69.0;4;2;0.6666667;0.9194139
PPUv3.xml;PPUv7.xml;BDD_FMREDUCED;16;53.0;11;5;0.6875;0.9194139
PPUv3.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;16;46.0;12;4;0.75;0.9133574
PPUv3.xml;PPUv8.xml;ACTS;12;224.0;7;5;0.5833333;0.9133574
PPUv3.xml;PPUv8.xml;MUTTESTGENERATOR;4;77.0;4;0;1.0;0.9133574
PPUv3.xml;PPUv8.xml;BDD_FMREDUCED;15;48.0;11;4;0.73333335;0.9130435
PPUv4.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;16.0;3;3;0.5;0.7181818
PPUv4.xml;PPUv2.xml;ACTS;6;67.0;3;3;0.5;0.7181818
PPUv4.xml;PPUv2.xml;MUTTESTGENERATOR;4;12.0;1;3;0.25;0.7181818
PPUv4.xml;PPUv2.xml;BDD_FMREDUCED;6;10.0;3;3;0.5;0.7181818
PPUv4.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;9;12.0;6;3;0.6666667;0.7
PPUv4.xml;PPUv3.xml;ACTS;7;54.0;4;3;0.5714286;0.7
PPUv4.xml;PPUv3.xml;MUTTESTGENERATOR;7;10.0;3;4;0.42857143;0.7
PPUv4.xml;PPUv3.xml;BDD_FMREDUCED;7;11.0;4;3;0.5714286;0.7
PPUv4.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;12;38.0;0;12;0.0;0.9067164
PPUv4.xml;PPUv5.xml;ACTS;12;291.0;0;12;0.0;0.9067164
PPUv4.xml;PPUv5.xml;MUTTESTGENERATOR;5;99.0;0;5;0.0;0.9067164
PPUv4.xml;PPUv5.xml;BDD_FMREDUCED;12;76.0;0;12;0.0;0.9067164
PPUv4.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;74.0;0;12;0.0;0.9053498
PPUv4.xml;PPUv6.xml;ACTS;12;323.0;0;12;0.0;0.90495867
PPUv4.xml;PPUv6.xml;MUTTESTGENERATOR;4;43.0;0;4;0.0;0.90495867
PPUv4.xml;PPUv6.xml;BDD_FMREDUCED;12;52.0;0;12;0.0;0.90495867
PPUv4.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;17;71.0;12;5;0.7058824;0.9194139
PPUv4.xml;PPUv7.xml;ACTS;12;339.0;5;7;0.41666666;0.9194139
PPUv4.xml;PPUv7.xml;MUTTESTGENERATOR;6;67.0;4;2;0.6666667;0.9194139
PPUv4.xml;PPUv7.xml;BDD_FMREDUCED;16;53.0;11;5;0.6875;0.919708
PPUv4.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;16;62.0;12;4;0.75;0.9130435
PPUv4.xml;PPUv8.xml;ACTS;12;252.0;7;5;0.5833333;0.9130435
PPUv4.xml;PPUv8.xml;MUTTESTGENERATOR;4;50.0;4;0;1.0;0.9133574
PPUv4.xml;PPUv8.xml;BDD_FMREDUCED;15;38.0;11;4;0.73333335;0.9130435
PPUv5.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;9.0;6;0;1.0;0.7181818
PPUv5.xml;PPUv2.xml;ACTS;6;68.0;6;0;1.0;0.7181818
PPUv5.xml;PPUv2.xml;MUTTESTGENERATOR;4;16.0;4;0;1.0;0.7181818
PPUv5.xml;PPUv2.xml;BDD_FMREDUCED;6;11.0;6;0;1.0;0.7181818
PPUv5.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;7;9.0;7;0;1.0;0.7
PPUv5.xml;PPUv3.xml;ACTS;7;62.0;7;0;1.0;0.7
PPUv5.xml;PPUv3.xml;MUTTESTGENERATOR;7;13.0;7;0;1.0;0.7
PPUv5.xml;PPUv3.xml;BDD_FMREDUCED;7;9.0;7;0;1.0;0.7
PPUv5.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;9;20.0;9;0;1.0;0.75974023
PPUv5.xml;PPUv4.xml;ACTS;9;96.0;9;0;1.0;0.75974023
PPUv5.xml;PPUv4.xml;MUTTESTGENERATOR;10;24.0;10;0;1.0;0.75974023
PPUv5.xml;PPUv4.xml;BDD_FMREDUCED;9;27.0;9;0;1.0;0.75974023
PPUv5.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;64.0;12;0;1.0;0.90495867
PPUv5.xml;PPUv6.xml;ACTS;12;237.0;12;0;1.0;0.90495867
PPUv5.xml;PPUv6.xml;MUTTESTGENERATOR;4;49.0;4;0;1.0;0.90495867
PPUv5.xml;PPUv6.xml;BDD_FMREDUCED;12;39.0;12;0;1.0;0.90495867
PPUv5.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;16;54.0;16;0;1.0;0.9194139
PPUv5.xml;PPUv7.xml;ACTS;12;252.0;12;0;1.0;0.9194139
PPUv5.xml;PPUv7.xml;MUTTESTGENERATOR;6;46.0;6;0;1.0;0.9194139
PPUv5.xml;PPUv7.xml;BDD_FMREDUCED;16;38.0;16;0;1.0;0.9194139
PPUv5.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;15;44.0;15;0;1.0;0.9130435
PPUv5.xml;PPUv8.xml;ACTS;12;213.0;12;0;1.0;0.9133574
PPUv5.xml;PPUv8.xml;MUTTESTGENERATOR;4;71.0;4;0;1.0;0.9130435
PPUv5.xml;PPUv8.xml;BDD_FMREDUCED;15;62.0;15;0;1.0;0.9130435
PPUv6.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;12.0;3;3;0.5;0.7181818
PPUv6.xml;PPUv2.xml;ACTS;6;52.0;3;3;0.5;0.7181818
PPUv6.xml;PPUv2.xml;MUTTESTGENERATOR;4;11.0;1;3;0.25;0.7181818
PPUv6.xml;PPUv2.xml;BDD_FMREDUCED;6;14.0;3;3;0.5;0.7181818
PPUv6.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;9;9.0;6;3;0.6666667;0.7
PPUv6.xml;PPUv3.xml;ACTS;7;54.0;4;3;0.5714286;0.7
PPUv6.xml;PPUv3.xml;MUTTESTGENERATOR;7;15.0;3;4;0.42857143;0.7
PPUv6.xml;PPUv3.xml;BDD_FMREDUCED;7;17.0;4;3;0.5714286;0.7
PPUv6.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;11;18.0;7;4;0.6363636;0.75974023
PPUv6.xml;PPUv4.xml;ACTS;9;92.0;4;5;0.44444445;0.75974023
PPUv6.xml;PPUv4.xml;MUTTESTGENERATOR;10;17.0;3;7;0.3;0.75974023
PPUv6.xml;PPUv4.xml;BDD_FMREDUCED;9;18.0;4;5;0.44444445;0.75974023
PPUv6.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;12;53.0;0;12;0.0;0.9067164
PPUv6.xml;PPUv5.xml;ACTS;12;241.0;0;12;0.0;0.9067164
PPUv6.xml;PPUv5.xml;MUTTESTGENERATOR;5;62.0;0;5;0.0;0.9067164
PPUv6.xml;PPUv5.xml;BDD_FMREDUCED;12;43.0;0;12;0.0;0.9067164
PPUv6.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;17;44.0;12;5;0.7058824;0.919708
PPUv6.xml;PPUv7.xml;ACTS;12;203.0;5;7;0.41666666;0.9194139
PPUv6.xml;PPUv7.xml;MUTTESTGENERATOR;6;55.0;4;2;0.6666667;0.9194139
PPUv6.xml;PPUv7.xml;BDD_FMREDUCED;16;63.0;11;5;0.6875;0.9194139
PPUv6.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;16;58.0;12;4;0.75;0.9133574
PPUv6.xml;PPUv8.xml;ACTS;12;221.0;7;5;0.5833333;0.9133574
PPUv6.xml;PPUv8.xml;MUTTESTGENERATOR;4;50.0;4;0;1.0;0.9130435
PPUv6.xml;PPUv8.xml;BDD_FMREDUCED;15;49.0;11;4;0.73333335;0.9130435
PPUv7.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;12.0;3;3;0.5;0.7181818
PPUv7.xml;PPUv2.xml;ACTS;6;61.0;3;3;0.5;0.7181818
PPUv7.xml;PPUv2.xml;MUTTESTGENERATOR;4;10.0;1;3;0.25;0.7181818
PPUv7.xml;PPUv2.xml;BDD_FMREDUCED;6;10.0;3;3;0.5;0.7181818
PPUv7.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;9;11.0;6;3;0.6666667;0.7
PPUv7.xml;PPUv3.xml;ACTS;7;62.0;4;3;0.5714286;0.7
PPUv7.xml;PPUv3.xml;MUTTESTGENERATOR;7;14.0;3;4;0.42857143;0.7
PPUv7.xml;PPUv3.xml;BDD_FMREDUCED;7;18.0;4;3;0.5714286;0.7
PPUv7.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;11;36.0;7;4;0.6363636;0.75974023
PPUv7.xml;PPUv4.xml;ACTS;9;117.0;4;5;0.44444445;0.75974023
PPUv7.xml;PPUv4.xml;MUTTESTGENERATOR;10;30.0;3;7;0.3;0.75974023
PPUv7.xml;PPUv4.xml;BDD_FMREDUCED;9;20.0;4;5;0.44444445;0.75974023
PPUv7.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;12;57.0;0;12;0.0;0.9067164
PPUv7.xml;PPUv5.xml;ACTS;12;294.0;0;12;0.0;0.9067164
PPUv7.xml;PPUv5.xml;MUTTESTGENERATOR;5;59.0;0;5;0.0;0.9067164
PPUv7.xml;PPUv5.xml;BDD_FMREDUCED;12;40.0;0;12;0.0;0.9067164
PPUv7.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;33.0;0;12;0.0;0.90495867
PPUv7.xml;PPUv6.xml;ACTS;12;249.0;0;12;0.0;0.90495867
PPUv7.xml;PPUv6.xml;MUTTESTGENERATOR;4;58.0;0;4;0.0;0.90495867
PPUv7.xml;PPUv6.xml;BDD_FMREDUCED;12;32.0;0;12;0.0;0.9053498
PPUv7.xml;PPUv8.xml;SPECIFICITY_FMREDUCED;15;44.0;0;15;0.0;0.9130435
PPUv7.xml;PPUv8.xml;ACTS;12;287.0;0;12;0.0;0.9130435
PPUv7.xml;PPUv8.xml;MUTTESTGENERATOR;4;85.0;0;4;0.0;0.9133574
PPUv7.xml;PPUv8.xml;BDD_FMREDUCED;15;73.0;0;15;0.0;0.9130435
PPUv8.xml;PPUv2.xml;SPECIFICITY_FMREDUCED;6;18.0;3;3;0.5;0.7181818
PPUv8.xml;PPUv2.xml;ACTS;6;75.0;3;3;0.5;0.7181818
PPUv8.xml;PPUv2.xml;MUTTESTGENERATOR;4;17.0;1;3;0.25;0.7181818
PPUv8.xml;PPUv2.xml;BDD_FMREDUCED;6;18.0;3;3;0.5;0.7181818
PPUv8.xml;PPUv3.xml;SPECIFICITY_FMREDUCED;9;13.0;6;3;0.6666667;0.7
PPUv8.xml;PPUv3.xml;ACTS;7;92.0;4;3;0.5714286;0.7
PPUv8.xml;PPUv3.xml;MUTTESTGENERATOR;7;13.0;3;4;0.42857143;0.7
PPUv8.xml;PPUv3.xml;BDD_FMREDUCED;7;12.0;4;3;0.5714286;0.7
PPUv8.xml;PPUv4.xml;SPECIFICITY_FMREDUCED;11;20.0;7;4;0.6363636;0.75974023
PPUv8.xml;PPUv4.xml;ACTS;9;111.0;4;5;0.44444445;0.75974023
PPUv8.xml;PPUv4.xml;MUTTESTGENERATOR;10;17.0;3;7;0.3;0.75974023
PPUv8.xml;PPUv4.xml;BDD_FMREDUCED;9;17.0;4;5;0.44444445;0.75974023
PPUv8.xml;PPUv5.xml;SPECIFICITY_FMREDUCED;12;51.0;0;12;0.0;0.9067164
PPUv8.xml;PPUv5.xml;ACTS;12;273.0;0;12;0.0;0.9070632
PPUv8.xml;PPUv5.xml;MUTTESTGENERATOR;5;84.0;0;5;0.0;0.9067164
PPUv8.xml;PPUv5.xml;BDD_FMREDUCED;12;55.0;0;12;0.0;0.9070632
PPUv8.xml;PPUv6.xml;SPECIFICITY_FMREDUCED;12;50.0;0;12;0.0;0.90495867
PPUv8.xml;PPUv6.xml;ACTS;12;290.0;0;12;0.0;0.9053498
PPUv8.xml;PPUv6.xml;MUTTESTGENERATOR;4;53.0;0;4;0.0;0.90495867
PPUv8.xml;PPUv6.xml;BDD_FMREDUCED;12;42.0;0;12;0.0;0.90495867
PPUv8.xml;PPUv7.xml;SPECIFICITY_FMREDUCED;20;68.0;12;8;0.6;0.919708
PPUv8.xml;PPUv7.xml;ACTS;12;245.0;1;11;0.083333336;0.9194139
PPUv8.xml;PPUv7.xml;MUTTESTGENERATOR;6;62.0;2;4;0.33333334;0.9194139
PPUv8.xml;PPUv7.xml;BDD_FMREDUCED;16;48.0;1;15;0.0625;0.919708
AutomotiveMultimediav1.xml;AutomotiveMultimediav2.xml;SPECIFICITY_FMREDUCED;8;7.0;0;8;0.0;0.6956522
AutomotiveMultimediav1.xml;AutomotiveMultimediav2.xml;ACTS;8;35.0;0;8;0.0;0.6956522
AutomotiveMultimediav1.xml;AutomotiveMultimediav2.xml;MUTTESTGENERATOR;7;11.0;0;7;0.0;0.6956522
